,Unnamed: 0,X1,lastName,firstName,Date,Period,School,Sport,proportion_male,proportion_female,gender,schoolAddress,websiteAddress,Latitude,Longitude
2417,2417,4533,Montgomery,Mark,2018-2019,Oct 2012 - Oct 2019,Louisiana Tech University,Softball,0.9967,0.0033,male,"1310 West Railroad Avenue, Ruston, LA 71272",https://www.latech.edu,32.52811000000003,-92.64917999999994
2418,2418,4709,Nantais,Matthew,2018-2019,Oct 2016 - ,Louisiana Tech University,Women's Bowling,0.9962,0.0038,male,"1310 West Railroad Avenue, Ruston, LA 71272",https://www.latech.edu,32.52811000000003,-92.64917999999994
2419,2419,5972,Sherry,Kevin,2018-2019,Aug 2007 - ,Louisiana Tech University,Women's Soccer,0.9951,0.0049,male,"1310 West Railroad Avenue, Ruston, LA 71272",https://www.latech.edu,32.52811000000003,-92.64917999999994
2420,2420,6237,Stanley,Gary,2018-2019,Nov 1989 - ,Louisiana Tech University,"Women's Track, Indoor",0.9962,0.0038,male,"1310 West Railroad Avenue, Ruston, LA 71272",https://www.latech.edu,32.52811000000003,-92.64917999999994
2421,2421,6238,Stanley,Gary,2018-2019,Nov 1989 - ,Louisiana Tech University,"Men's Track, Indoor",0.9962,0.0038,male,"1310 West Railroad Avenue, Ruston, LA 71272",https://www.latech.edu,32.52811000000003,-92.64917999999994
2422,2422,6239,Stanley,Gary,2018-2019,Nov 1989 - ,Louisiana Tech University,"Women's Track, Outdoor",0.9962,0.0038,male,"1310 West Railroad Avenue, Ruston, LA 71272",https://www.latech.edu,32.52811000000003,-92.64917999999994
2423,2423,6240,Stanley,Gary,2018-2019,Nov 1989 - ,Louisiana Tech University,Women's Cross Country,0.9962,0.0038,male,"1310 West Railroad Avenue, Ruston, LA 71272",https://www.latech.edu,32.52811000000003,-92.64917999999994
2424,2424,6241,Stanley,Gary,2018-2019,Nov 1989 - ,Louisiana Tech University,"Men's Track, Outdoor",0.9962,0.0038,male,"1310 West Railroad Avenue, Ruston, LA 71272",https://www.latech.edu,32.52811000000003,-92.64917999999994
2425,2425,6242,Stanley,Gary,2018-2019,Nov 1989 - ,Louisiana Tech University,Men's Cross Country,0.9962,0.0038,male,"1310 West Railroad Avenue, Ruston, LA 71272",https://www.latech.edu,32.52811000000003,-92.64917999999994
2426,2426,6324,Stoehr,Brooke,2018-2019,May 2016 - ,Louisiana Tech University,Women's Basketball,0.01,0.99,female,"1310 West Railroad Avenue, Ruston, LA 71272",https://www.latech.edu,32.52811000000003,-92.64917999999994
2427,2427,6329,Stone,Amanda,2018-2019,Sep 2016 - ,Louisiana Tech University,Women's Tennis,0.0026,0.9974,female,"1310 West Railroad Avenue, Ruston, LA 71272",https://www.latech.edu,32.52811000000003,-92.64917999999994
2428,2428,6503,Terry,Matt,2018-2019,Sep 2017 - ,Louisiana Tech University,Men's Golf,0.9997,0.0003,male,"1310 West Railroad Avenue, Ruston, LA 71272",https://www.latech.edu,32.52811000000003,-92.64917999999994
2429,2429,7289,de Souza,Adriano,2018-2019,Apr 2012 - Feb 2019,Louisiana Tech University,Women's Volleyball,1.0,0.0,male,"1310 West Railroad Avenue, Ruston, LA 71272",https://www.latech.edu,32.52811000000003,-92.64917999999994
2430,2430,16,Adair,Bonnie,2018-2019,Oct 1997 - ,Loyola Marymount University,Women's Swimming and Diving,0.008,0.992,female,"One Lmu Drive, Los Angeles, CA 90045-2659",https://www.lmu.edu,33.968210000000056,-118.42187999999999
2431,2431,1077,Choate,Nathan,2018-2019,Jul 2019 - ,Loyola Marymount University,Baseball,0.9964,0.0036,male,"One Lmu Drive, Los Angeles, CA 90045-2659",https://www.lmu.edu,33.968210000000056,-118.42187999999999
2432,2432,1426,D'Amore,Jason,2018-2019,Aug 2016 - ,Loyola Marymount University,Men's Golf,0.9948,0.0052,male,"One Lmu Drive, Los Angeles, CA 90045-2659",https://www.lmu.edu,33.968210000000056,-118.42187999999999
2433,2433,1766,Dunlap,Michael,2018-2019,Apr 2014 - Apr 2020,Loyola Marymount University,Men's Basketball,0.9947,0.0053,male,"One Lmu Drive, Los Angeles, CA 90045-2659",https://www.lmu.edu,33.968210000000056,-118.42187999999999
2434,2434,1836,Elliott,Charity,2018-2019,May 2012 - ,Loyola Marymount University,Women's Basketball,0.0012,0.9988,female,"One Lmu Drive, Los Angeles, CA 90045-2659",https://www.lmu.edu,33.968210000000056,-118.42187999999999
2435,2435,2351,Gill,Jason,2018-2019,Sep 2008 - Jul 2019,Loyola Marymount University,Baseball,0.9948,0.0052,male,"One Lmu Drive, Los Angeles, CA 90045-2659",https://www.lmu.edu,33.968210000000056,-118.42187999999999
2436,2436,2546,Guerrero,Scott,2018-2019,Aug 2005 - ,Loyola Marymount University,"Men's Track, Outdoor",0.9964,0.0036,male,"One Lmu Drive, Los Angeles, CA 90045-2659",https://www.lmu.edu,33.968210000000056,-118.42187999999999
2437,2437,2547,Guerrero,Scott,2018-2019,Sep 1998 - ,Loyola Marymount University,Women's Cross Country,0.9964,0.0036,male,"One Lmu Drive, Los Angeles, CA 90045-2659",https://www.lmu.edu,33.968210000000056,-118.42187999999999
2438,2438,2548,Guerrero,Scott,2018-2019,Aug 2010 - ,Loyola Marymount University,"Women's Track, Indoor",0.9964,0.0036,male,"One Lmu Drive, Los Angeles, CA 90045-2659",https://www.lmu.edu,33.968210000000056,-118.42187999999999
2439,2439,2549,Guerrero,Scott,2018-2019,Sep 1998 - ,Loyola Marymount University,Men's Cross Country,0.9964,0.0036,male,"One Lmu Drive, Los Angeles, CA 90045-2659",https://www.lmu.edu,33.968210000000056,-118.42187999999999
2440,2440,2550,Guerrero,Scott,2018-2019,Feb 2006 - ,Loyola Marymount University,"Women's Track, Outdoor",0.9964,0.0036,male,"One Lmu Drive, Los Angeles, CA 90045-2659",https://www.lmu.edu,33.968210000000056,-118.42187999999999
2441,2441,3094,Huhta,Karl,2018-2019,Aug 2019 - ,Loyola Marymount University,Women's Rowing,0.9897,0.0103,male,"One Lmu Drive, Los Angeles, CA 90045-2659",https://www.lmu.edu,33.968210000000056,-118.42187999999999
2442,2442,3657,Krumpe,Paul,2018-2019,May 1998 - ,Loyola Marymount University,Men's Soccer,0.996,0.004,male,"One Lmu Drive, Los Angeles, CA 90045-2659",https://www.lmu.edu,33.968210000000056,-118.42187999999999
2443,2443,3912,Lloyd,Thomas,2018-2019,Sep 2013 - ,Loyola Marymount University,Men's Tennis,0.9964,0.0036,male,"One Lmu Drive, Los Angeles, CA 90045-2659",https://www.lmu.edu,33.968210000000056,-118.42187999999999
2444,2444,3949,Loughran,John T.,2018-2019,Aug 1997 - ,Loyola Marymount University,Men's Water Polo,,,male,"One Lmu Drive, Los Angeles, CA 90045-2659",https://www.lmu.edu,33.968210000000056,-118.42187999999999
2445,2445,3978,Luft,Hanna,2018-2019,Sep 2017 - Aug 2019,Loyola Marymount University,Women's Rowing,0.0031,0.9969,female,"One Lmu Drive, Los Angeles, CA 90045-2659",https://www.lmu.edu,33.968210000000056,-118.42187999999999
2446,2446,4076,Mansfield,Aaron,2018-2019,Feb 2017 - ,Loyola Marymount University,Women's Volleyball,0.9918,0.0082,male,"One Lmu Drive, Los Angeles, CA 90045-2659",https://www.lmu.edu,33.968210000000056,-118.42187999999999
2447,2447,4177,Mayer,John,2018-2019,May 2016 - ,Loyola Marymount University,Women's Beach Volleyball,0.9961,0.0039,male,"One Lmu Drive, Los Angeles, CA 90045-2659",https://www.lmu.edu,33.968210000000056,-118.42187999999999
2448,2448,4586,Moreno,Agustin,2018-2019,Apr 2015 - ,Loyola Marymount University,Women's Tennis,0.9982,0.0018,male,"One Lmu Drive, Los Angeles, CA 90045-2659",https://www.lmu.edu,33.968210000000056,-118.42187999999999
2449,2449,4697,Myers,Michelle,2018-2019,Jun 2012 - Dec 2019,Loyola Marymount University,Women's Soccer,0.0038,0.9962,female,"One Lmu Drive, Los Angeles, CA 90045-2659",https://www.lmu.edu,33.968210000000056,-118.42187999999999
